Question,achiever,active,adaptable,agile,ambitious,attentive,calm,caring,clever,confident,conformer,cooperative,copes-well,creative,dependable,devoted,discretion,dynamic,effort,energetic,focused,friendly,grateful,improviser,independent,logical,methodical,obedient,optimistic,organized,patient,pleased,practical,prioritizing,proactivity,problem-solving,scattered,shrewd,solver,sophisticated,sturdiness,task-oriented,wise
5,0.418786973,0.53280443,0.487963676,0.215440452,0.358210742,0.788770676,0.013183033,0.624875903,0.382582814,0.331883579,0.369936794,0.690279007,0.612205029,0.454629481,0.562094808,0.524068236,0.230596691,0.415150672,0.769660294,0.56051445,0.839166045,0.815520287,0.94298321,0.343713373,0.268009782,0.385281652,0.631339252,0.280496746,0.492075324,0.578302681,0.557727993,0.595303833,0.751280129,0.427133024,0.667665839,0.77037394,0.256145149,0.30518803,0.267586052,0.348016679,0.49776563,0.888801277,0.472586125
6,0.725763142,0.756995976,0.98423022,0.242825031,0.557343006,0.859721482,0.174050897,0.958781004,0.775612473,0.914939463,0.426591545,0.660635114,0.762271702,0.5855757,0.901631057,0.76378274,0.51167196,0.821159005,0.710295618,0.869655192,0.707500696,0.92821002,0.891608536,0.163547158,0.26326862,0.773753464,0.321445167,0.342946857,0.845284879,0.898645878,0.794514596,0.878586411,0.888593554,0.984704912,0.681421518,0.38978228,0.406510025,0.440297812,0.719812036,0.62883383,0.718232572,0.017975369,0.724736154
1,0.689849496,0.778210819,0.693844497,0.18655771,0.371282399,0.786171734,0.003483194,0.668310285,0.696466565,0.798171341,0.421733797,0.553205132,0.738051593,0.605374277,0.780477524,0.586960256,0.271019042,0.867103219,0.667122602,0.903082669,0.829547346,0.536881626,0.45680666,0.484124213,0.381846517,0.655752301,0.245176807,0.108055606,0.612365007,0.940435529,0.231229439,0.617963016,0.802727997,0.842721879,0.416092306,0.633968353,0.367180884,0.531382322,0.516378701,0.649656117,0.478543788,0.83482039,0.700105667
2,0.574968278,0.729539156,0.871638596,0.500203609,0.409019887,0.734713256,0.165462419,0.64643991,0.654085875,0.435056388,0.438179255,0.601614356,0.694896162,0.511060774,0.67670238,0.490990072,0.272411913,0.711293995,0.551511526,0.707425892,0.801939487,0.6701051,0.681306362,0.33177495,0.395008624,0.740615308,0.286109477,0.227996767,0.5399459,0.450028062,0.53193891,0.804719329,0.76412499,0.773574173,0.563680053,0.369773179,0.36230126,0.443755805,0.501905382,0.510878325,0.386514992,0.229049101,0.645383775
3,0.546825647,0.797118485,0.984410167,0.690024018,0.269470245,0.725077391,0.609809577,0.647798955,0.906941652,0.934221804,0.522295177,0.883894324,0.862618268,0.674446106,0.959767342,0.451921493,0.284951359,0.741712868,0.349630773,0.827883959,0.730213881,0.988504231,0.76560092,0.334563345,0.130350024,0.87521863,0.382176399,0.243373662,0.801851988,0.698136926,0.37262091,0.934335887,0.946901202,0.33753255,0.683835208,0.285440832,0.292720348,0.29992494,0.43131721,0.119325519,0.375371128,0.586196363,0.846868396
4,0.432416081,0.467759222,0.329384863,0.185071424,0.338515669,0.542926252,0.389683038,0.407129765,0.464954525,0.505061269,0.449458271,0.383478671,0.54054606,0.408571929,0.39367044,0.44133693,0.262878805,0.49470076,0.434487224,0.40661782,0.619253814,0.397233248,0.350595236,0.304865003,0.244673952,0.488114804,0.506308079,0.35073489,0.247897938,0.562807679,0.410392761,0.382257223,0.507418036,0.303063542,0.502523005,0.297336996,0.340193421,0.420994759,0.400687933,0.383212447,0.411116093,0.637023687,0.475986838
5,0.19644019,0.222551048,0.166650042,0.05207416,0.081189774,0.296064645,0.316392928,0.183023438,0.199771285,0.313819855,0.174989343,0.354668111,0.28478092,0.130710855,0.25646469,0.169359714,0.147053003,0.16270864,0.153292567,0.232497722,0.301406801,0.210293248,0.199758291,0.13703607,0.068727553,0.266253918,0.213031411,0.161948413,0.451024115,0.232322782,0.227629691,0.234913513,0.283692211,0.095921874,0.165954247,0.410575747,0.142993078,0.116018176,0.163812876,0.145989135,0.182213798,0.386158794,0.242106408
6,0.753415048,0.846886635,0.873367786,0.350679219,0.692635894,0.884371936,0.586619556,0.926579893,0.903279662,0.824088454,0.705645859,0.770500124,0.877811551,0.880918622,0.893811882,0.801648378,0.677409887,0.799151182,0.768645465,0.870626807,0.841449201,0.899701416,0.831437111,0.405473888,0.734757483,0.902737141,0.513835549,0.51584363,0.856830418,0.824012816,0.761269212,0.92744422,0.861819923,0.653680921,0.787069619,0.738659322,0.612892389,0.550953448,0.713355005,0.706033468,0.699178994,0.636759818,0.843770802
1,0.809634924,0.873092115,0.881884515,0.758810341,0.713941157,0.877744496,0.644325078,0.924693048,0.828276873,0.765074074,0.801822722,0.841684282,0.916353166,0.768899441,0.860299885,0.826604962,0.786997855,0.839117527,0.858554959,0.819669783,0.882734478,0.822731853,0.811647713,0.749177754,0.725214362,0.842018127,0.649866581,0.729379058,0.716983855,0.772533,0.94185549,0.830204248,0.888453484,0.887209952,0.855172753,0.918704748,0.699250281,0.7276057,0.822619855,0.798493803,0.868580639,0.695843756,0.84910959
2,0.280686229,0.805394292,0.622004211,0.057241987,0.508930981,0.57205236,0.189533412,0.213893607,0.57913959,0.476511687,0.275480092,0.367213011,0.596762657,0.639198959,0.495284349,0.418578535,0.330253661,0.648453891,0.513055742,0.493127435,0.821054935,0.400874555,0.223579854,0.343755692,0.893453121,0.587299168,0.457668543,0.230319798,0.328588426,0.525594354,0.372800499,0.50637424,0.615841806,0.870020628,0.578295887,0.535922945,0.503615558,0.386284322,0.439725995,0.371808469,0.377790213,0.631005228,0.567190647
3,0.642644823,0.72328341,0.799402237,0.215852723,0.349227041,0.849002421,0.378686994,0.728813529,0.838881135,0.977141678,0.483110487,0.699251354,0.805662274,0.741152346,0.930209816,0.528598726,0.285411984,0.849351048,0.763091028,0.885292947,0.829731286,0.901185453,0.835115433,0.306630462,0.35005489,0.73546201,0.469736934,0.394787997,0.931655169,0.757746696,0.467202842,0.963311553,0.832806349,0.264460683,0.51723969,0.375724405,0.196860746,0.401833624,0.509177864,0.72452569,0.698692024,0.375469029,0.912069798
4,0.189270526,0.708423257,0.609605432,0.215474099,0.342421442,0.548511744,0.199039653,0.5183658,0.475589216,0.572275281,0.2890158,0.437029898,0.231350854,0.327570826,0.702114761,0.521103501,0.564959764,0.528698325,0.516557992,0.557487011,0.461745411,0.422387362,0.480168372,0.416692466,0.192847311,0.572468102,0.596724153,0.378756821,0.299732745,0.607381821,0.436563134,0.55843997,0.619515896,0.35077104,0.414609969,0.271671265,0.329550236,0.419798583,0.457987905,0.398095638,0.599063933,0.87840277,0.434595764
5,0.517496765,0.554033518,0.569436252,0.210399091,0.433237314,0.526008546,0.049932506,0.458526611,0.579251349,0.40995729,0.443031967,0.403482616,0.697116315,0.563078403,0.549808264,0.492135048,0.251403898,0.419204056,0.782130837,0.53118366,0.831624031,0.377031893,0.420651853,0.446724653,0.27714476,0.522943258,0.559015155,0.302104145,0.355217457,0.491012841,0.48834011,0.476142406,0.633645177,0.501825631,0.773703456,0.892086923,0.382907152,0.382564574,0.495503634,0.616360605,0.547282219,0.845414698,0.533653498
6,0.817312002,0.916705847,0.856216371,0.574650466,0.676659703,0.90227145,0.19626984,0.961998701,0.864671111,0.901789606,0.804593027,0.880861759,0.858630896,0.867586792,0.891022027,0.868498802,0.880450785,0.870770216,0.90624392,0.906050861,0.886662602,0.86801362,0.966097653,0.725386024,0.651766539,0.796324015,0.516694307,0.618827701,0.890964389,0.799047589,0.768889308,0.930122972,0.85068059,0.639324129,0.855547667,0.623275459,0.633633852,0.603042364,0.819628775,0.628656387,0.869395137,0.916801751,0.812642932
1,0.880674005,0.835247219,0.840572,0.312929124,0.594982147,0.960630953,0.192912936,0.750923514,0.735549271,0.943106711,0.411442339,0.5463112,0.714887738,0.608585715,0.797619224,0.927165508,0.255060971,0.741566062,0.810161769,0.874842584,0.901636779,0.550047219,0.724144995,0.484215111,0.11819981,0.727754831,0.764022291,0.264041185,0.841077566,0.906514168,0.466378063,0.694358706,0.818595231,0.624768317,0.883450687,0.687545002,0.496462524,0.622741759,0.623250425,0.672461092,0.632962584,0.747931898,0.6646052
2,0.202186778,0.326258123,0.31825003,0.134383112,0.149884358,0.574239552,0.022472369,0.776090801,0.159097105,0.28931576,0.225502506,0.425625414,0.446351767,0.241785288,0.316085517,0.758952498,0.158672795,0.377754748,0.527202308,0.273831934,0.654578924,0.076517649,0.186760068,0.25480926,0.135664135,0.335756361,0.179502323,0.135580376,0.202573329,0.400859922,0.451690525,0.279586673,0.404016078,0.90306288,0.488207489,0.641189933,0.398674548,0.24132672,0.255416304,0.21179077,0.305460632,0.125456184,0.113932252
3,0.729980946,0.824626267,0.924207091,0.703574121,0.515585661,0.918609142,0.963402033,0.893027365,0.873321474,0.987107038,0.77750814,0.938968599,0.891904712,0.796684504,0.928438246,0.612695396,0.440465719,0.867020428,0.481807292,0.87628001,0.933475316,0.952637434,0.984142601,0.356284231,0.53187865,0.864027858,0.820902467,0.453189701,0.950259268,0.93345505,0.881249607,0.996174514,0.91702652,0.3987104,0.750545442,0.15514946,0.290830404,0.399544537,0.596898854,0.826846063,0.639119685,0.787392437,0.878085256
4,0.821039379,0.875103176,0.757905424,0.390446842,0.766612828,0.813508034,0.981071591,0.949167371,0.905736983,0.962520361,0.622308433,0.84169358,0.773884892,0.906517088,0.95909065,0.930277348,0.833069265,0.968718529,0.794195116,0.980122566,0.877263784,0.9774279,0.649198592,0.460321456,0.496827751,0.764189541,0.14180924,0.329553038,0.97082144,0.844162881,0.797596753,0.806878209,0.876578271,0.490255803,0.836269915,0.511367798,0.396514654,0.315919995,0.752087295,0.892373085,0.721219778,0.243594006,0.806899428
5,0.219263256,0.527196884,0.286531866,0.097491115,0.293209046,0.368655235,0.004271715,0.296822309,0.366262138,0.088468663,0.190217167,0.229292944,0.249291837,0.189409301,0.331560433,0.221016929,0.159764379,0.328248173,0.661733031,0.366500735,0.42607367,0.152549714,0.095201045,0.177003935,0.054478876,0.324424058,0.344227105,0.128696144,0.093649752,0.3715069,0.125559941,0.075794689,0.542605162,0.485010862,0.614504397,0.74778074,0.241886184,0.210536733,0.068217561,0.245653763,0.205166563,0.886580884,0.327652514
6,0.872679114,0.922579467,0.927675426,0.578185737,0.733057499,0.886621058,0.413921148,0.977550805,0.91923219,0.916177869,0.724873602,0.799622059,0.843016624,0.801867247,0.917099237,0.952070892,0.498541832,0.893712938,0.878386915,0.957298338,0.935676098,0.888962567,0.807302296,0.69939357,0.688490272,0.922254145,0.585900307,0.668244541,0.902111471,0.858940601,0.751999974,0.966593683,0.897890627,0.781467795,0.862957835,0.678549349,0.585249722,0.619298875,0.799028397,0.770197928,0.83663106,0.861915588,0.896500826
1,0.694559157,0.725542426,0.695094109,0.313376188,0.433694988,0.734779119,0.443839282,0.71183604,0.734751046,0.811470866,0.604137599,0.588848114,0.790576279,0.441719562,0.780398905,0.619935036,0.845895469,0.624822378,0.717971563,0.669979274,0.707140028,0.554598987,0.698644936,0.515579164,0.45071128,0.774602056,0.81633234,0.49438116,0.402885199,0.818077862,0.592662275,0.747066796,0.766671836,0.398170829,0.547580719,0.867074609,0.392141104,0.658925593,0.686049283,0.753113091,0.800691962,0.712176621,0.77651155
2,0.829680085,0.862394035,0.914955378,0.787082195,0.59245944,0.855762243,0.564311564,0.851091206,0.851744235,0.862271845,0.83815819,0.768055022,0.850238562,0.766913533,0.834529519,0.748831868,0.547327459,0.86034292,0.805671453,0.835212886,0.795870602,0.958772361,0.808347285,0.687888563,0.602265835,0.903167665,0.713690877,0.720927954,0.762040138,0.780934513,0.751011312,0.89128989,0.889648974,0.860284925,0.802465737,0.751910627,0.649047196,0.719730675,0.735344112,0.777982116,0.867055535,0.597765028,0.855005503
3,0.448722154,0.653080583,0.846369863,0.212635383,0.313642919,0.815525591,0.683328807,0.77457732,0.707344115,0.977017939,0.639422774,0.895687282,0.859781504,0.612876534,0.766302705,0.36616388,0.262055099,0.672802389,0.496082753,0.685528696,0.677098751,0.894151628,0.974280357,0.309585869,0.228896976,0.683312714,0.515556574,0.539664686,0.68061316,0.751203299,0.721760631,0.926493049,0.822546244,0.208970398,0.58335495,0.16791223,0.332502007,0.40507853,0.37319243,0.584225893,0.481755406,0.594190657,0.767741263
4,0.599809945,0.764717579,0.679278612,0.135767087,0.59896946,0.813089907,0.208246648,0.672084332,0.744407833,0.881660461,0.473366201,0.629772961,0.177095458,0.54624033,0.755472779,0.732479095,0.247572616,0.692851722,0.783144712,0.842673242,0.738657653,0.849437416,0.600432158,0.406026393,0.381591499,0.702733934,0.416606218,0.306562752,0.632675648,0.690090537,0.578469813,0.828335583,0.73081553,0.353225887,0.607768834,0.282398939,0.386289328,0.432485878,0.553607166,0.634305179,0.705905497,0.698170304,0.73505199
5,0.676646292,0.706417084,0.837227821,0.361970276,0.423260301,0.678427398,0.003387641,0.549071729,0.571855783,0.365404636,0.317545593,0.011286699,0.839081287,0.318111807,0.466323942,0.632480025,0.683366537,0.756532967,0.823456109,0.627766728,0.761235178,0.037926801,0.112644501,0.543013513,0.390747845,0.513252318,0.295364887,0.031191578,0.044245277,0.353973567,0.453498214,0.237001479,0.880754411,0.573218167,0.520557821,0.885092735,0.555104733,0.515013099,0.447819144,0.599387288,0.619023502,0.898384929,0.510381043
6,0.752161086,0.843508124,0.90144217,0.203620225,0.631850004,0.901605546,0.223997712,0.973950267,0.901521266,0.942772627,0.007710239,0.740406811,0.846660972,0.916654468,0.886296511,0.831169963,0.834994137,0.980943739,0.87308532,0.964490473,0.007037221,0.967191756,0.972392261,0.520660222,0.642293155,0.846924961,0.12052606,0.214297578,0.967064381,0.539423108,0.935243428,0.973142028,0.877321839,0.472294718,0.779112637,0.949052095,0.58066678,0.140085429,0.792537808,0.837988317,0.599387348,0.032753289,0.899763346
1,0.635223627,0.589606881,0.927030742,0.084219187,0.627804339,0.366963446,0.093613476,0.522051156,0.480350018,0.19216226,0.400354385,0.454713583,0.698991716,0.502256989,0.541954339,0.474278897,0.395494223,0.735885262,0.70775938,0.211182803,0.624008358,0.340859145,0.30539012,0.467520446,0.165640876,0.652579725,0.505023777,0.304565281,0.261359662,0.149035931,0.87230128,0.565925479,0.847447395,0.786847889,0.146086112,0.872245491,0.450003356,0.280057013,0.518315673,0.349422812,0.588997126,0.822962105,0.729317725
2,0.403472364,0.393307626,0.488338232,0.100061834,0.53016156,0.341817468,0.032410569,0.463289589,0.348067254,0.278528094,0.162642241,0.265715033,0.324828953,0.205028504,0.383418322,0.247258693,0.087996669,0.568936646,0.315734208,0.366314679,0.629827023,0.257408887,0.15967688,0.192440361,0.07924898,0.454622328,0.159728825,0.095793337,0.288949013,0.460741699,0.230703861,0.372101396,0.434367448,0.761046946,0.461856067,0.283951432,0.162182704,0.204117507,0.184173241,0.293748409,0.319809735,0.100754306,0.48626098
3,0.713056207,0.844798803,0.985748351,0.612573266,0.543925047,0.925546229,0.557551861,0.871155262,0.836871982,0.98437655,0.818550706,0.94789499,0.897661924,0.895270765,0.899129629,0.621747494,0.521267653,0.892680824,0.71178627,0.836462259,0.847338617,0.955495238,0.988355756,0.468107402,0.525835454,0.846357644,0.281728148,0.67590481,0.973875523,0.669881582,0.847456992,0.929326773,0.937879682,0.388395935,0.879475296,0.078084156,0.472353101,0.428768963,0.63145715,0.804204345,0.688546658,0.771366,0.84956491
4,0.905979693,0.759432077,0.511244833,0.080722474,0.495572627,0.686090589,0.173219591,0.526578665,0.603400588,0.824121594,0.398699343,0.428194702,0.663535118,0.51228112,0.746665716,0.601684988,0.190592259,0.362099618,0.621389031,0.575407147,0.662262499,0.891988814,0.337552965,0.221027628,0.142563894,0.56583041,0.571861684,0.201212391,0.173293293,0.716732085,0.373624057,0.473187208,0.697433829,0.260329157,0.529805541,0.147654146,0.225278273,0.267908514,0.362594396,0.64295876,0.438766062,0.852624238,0.640022397
5,0.504117727,0.608031631,0.747261226,0.16341722,0.867389202,0.487844527,0.003621103,0.427260429,0.422296137,0.039657697,0.158807069,0.024242325,0.236007258,0.752801538,0.32434389,0.530703783,0.38703531,0.673643529,0.720477164,0.606480956,0.590665042,0.089867085,0.147886798,0.414233625,0.153758883,0.066743404,0.214314848,0.107527219,0.027919687,0.338368595,0.375699371,0.244931385,0.776852369,0.34937191,0.40442273,0.798669815,0.500156164,0.487004071,0.169892371,0.390511245,0.45332399,0.826011956,0.457993448
6,0.840715647,0.856443584,0.822684526,0.510196686,0.886526644,0.85935545,0.090303391,0.766069949,0.873617709,0.885727346,0.658899486,0.808814943,0.891717136,0.798306823,0.866032302,0.846593797,0.367597401,0.570758879,0.903294325,0.92800802,0.913424075,0.785395205,0.925166607,0.593886256,0.231244102,0.804168522,0.745208502,0.410533935,0.875218093,0.833445251,0.841498196,0.972310364,0.884866297,0.603779256,0.892159104,0.924421966,0.391012877,0.444945216,0.707502306,0.868559599,0.711533189,0.973281682,0.851193488
1,0.556354463,0.624971807,0.748091519,0.311365753,0.640857577,0.841217041,0.032993749,0.56453377,0.581991017,0.392677188,0.408514112,0.726369023,0.663809955,0.592715085,0.654837251,0.458889246,0.335874081,0.876946986,0.782660842,0.678469956,0.568601906,0.435390025,0.328095496,0.362518132,0.167863905,0.600508034,0.611152232,0.706560016,0.314668834,0.616105676,0.354027063,0.594705999,0.714882851,0.71894753,0.749633074,0.782086313,0.440793276,0.635975122,0.359609812,0.591208875,0.469296277,0.760421395,0.715890646
2,0.643507481,0.703303277,0.903880239,0.784808695,0.555420399,0.729776263,0.24347432,0.839924812,0.711806536,0.900905609,0.685758352,0.765351117,0.789756119,0.776638329,0.854922354,0.591686904,0.518386066,0.952358365,0.600846648,0.727999151,0.776406825,0.677374125,0.550444365,0.444528371,0.098647103,0.834021449,0.473140866,0.372145802,0.818591297,0.495415837,0.660065591,0.912769973,0.875218272,0.489675313,0.588141859,0.835933506,0.353259683,0.5428316,0.554092109,0.503131568,0.497065008,0.841143489,0.817343414
3,0.438306212,0.771768332,0.910083055,0.387527019,0.41860649,0.627863169,0.002827324,0.33615759,0.528489053,0.133195326,0.010710916,0.329994202,0.603924692,0.793996215,0.031355754,0.565287888,0.529821634,0.97606653,0.625427902,0.634411812,0.454651147,0.303370237,0.160518169,0.617725968,0.406297654,0.471598417,0.039320439,0.096080504,0.456918746,0.289663494,0.546115816,0.182222486,0.700028062,0.360489935,0.410619736,0.409218609,0.607036412,0.520739615,0.650200605,0.523092091,0.593015552,0.378044277,0.629741609
